Number;Time;Date;Latitude;Longitude;Altitude;Acc_x;Acc_y;Acc_z;Gyr_x;Gyr_y;Gyr_z;Mag_x;Mag_y;Mag_z
4138;09:05:15.773559;20.02.2023;49.19144033144931;18.76303684873633;377.4389020560899;0.38370097528989106;-0.05385166232277136;-9.81;0.0;0.0;-1.9539925233402755e-13;-1.4322408934284678;17.452148558956107;37.763823699147906
4139;09:05:15.873559;20.02.2023;49.191441754807244;18.76302372633504;377.4389020560899;0.11941751342293248;-0.016760008502502463;-9.81;0.0;0.0;2.546851618490109e-12;-1.432240084511692;17.452148199557474;37.763823381502554
4140;09:05:15.973559;20.02.2023;49.19144320289067;18.763010375966477;377.4389020560899;0.1667924096168436;-0.02340898016717739;-9.81;0.0;0.0;-1.6719958750854857e-12;-1.432239261541804;17.452147833915966;37.76382305833847
4141;09:05:16.073559;20.02.2023;49.19144465725321;18.762996967693553;377.4389020560899;0.04236533434487024;-0.005945889706450941;-9.81;0.0;0.0;4.440892098500626e-14;-1.4322384350021538;17.452147466689325;37.76382273377225
4142;09:05:16.173559;20.02.2023;49.191446112308995;18.76298355301411;377.4389020560899;0.004686775789781911;-0.0006577795821946539;-9.81;0.0;0.0;1.2101430968414206e-12;-1.4322376080672656;17.45214709928795;37.76382240905037
4143;09:05:16.273559;20.02.2023;49.19144759177374;18.76296991328435;377.4389020560899;0.16465815581590093;-0.023109441926722193;-9.81;0.0;0.0;-5.773159728050814e-14;-1.4322367672590584;17.452146725723676;37.76382207888043
4144;09:05:16.373559;20.02.2023;49.191449062656574;18.76295635265877;377.4389020560899;-0.05787739882563351;0.00812297684498612;-9.81;0.0;0.0;-2.098321516541546e-12;-1.4322359313268322;17.452146354326697;37.76382175062479
4145;09:05:16.473559;20.02.2023;49.1914505699636;18.762942456208684;377.4389020560899;0.24570638331408684;-0.034484398103974405;-9.81;0.0;0.0;1.2567724638756772e-12;-1.4322350746926857;17.452145973732936;37.76382141423946
4146;09:05:16.573559;20.02.2023;49.1914520589812;18.762928728360126;377.4389020560899;-0.1233584075310496;0.017313105086631784;-9.81;0.0;0.0;4.618527782440651e-13;-1.4322342284515028;17.452145597757617;37.76382108193486
4147;09:05:16.673559;20.02.2023;49.19145354366304;18.762915040468712;377.4389020560899;-0.029235359232270573;0.004103124033166191;-9.81;0.0;0.0;1.2856382625159313e-12;-1.4322333846731177;17.452145222877427;37.76382075059697
4148;09:05:16.773559;20.02.2023;49.19145502488963;18.762901384416907;377.4389020560899;-0.023296135878244986;0.003269565947266232;-9.81;0.0;0.0;-3.3928415632544784e-12;-1.4322325428571372;17.452144848870045;37.7638204200293
4149;09:05:16.873559;20.02.2023;49.19145653671136;18.76288744627951;377.4389020560899;0.2063880920079054;-0.02896615477678642;-9.81;0.0;0.0;8.348877145181177e-13;-1.4322316836518934;17.452144467137757;37.76382008263274
4150;09:05:16.973559;20.02.2023;49.19145805656387;18.762873434086426;377.4389020560899;0.0541824184387434;-0.007604393758420932;-9.81;0.0;0.0;3.2862601528904634e-13;-1.4322308198812113;17.45214408337809;37.763819743443015
4151;09:05:17.073559;20.02.2023;49.19145957732667;18.76285941348433;377.4389020560899;0.006151850541605665;-0.0008633998852267017;-9.81;0.0;0.0;3.086420008457935e-13;-1.4322299555918245;17.45214369938894;37.763819404049194
4152;09:05:17.173559;20.02.2023;49.19146111816601;18.762845207770614;377.4389020560899;0.13543676213415312;-0.0190082779305622;-9.81;0.0;0.0;8.881784197001252e-13;-1.4322290798910238;17.45214331033091;37.76381906017382
4153;09:05:17.273559;20.02.2023;49.19146266032387;18.762830989883888;377.4389020560899;0.008905769119586146;-0.0012499068343262334;-9.81;0.0;0.0;-2.4158453015843406e-12;-1.4322282034394782;17.4521429209403;37.76381871600323
4154;09:05:17.373559;20.02.2023;49.19146421621511;18.762816645365277;377.4389020560899;0.09264988743037833;-0.013003225880190076;-9.81;0.0;0.0;5.484501741648273e-13;-1.432227319181451;17.45214252808244;37.763818368766785
4155;09:05:17.473559;20.02.2023;49.191465789496235;18.762802140503297;377.4389020560899;0.11731496114890458;-0.016464919507766906;-9.81;0.0;0.0;-1.9095836023552692e-13;-1.4322264250388022;17.45214213083408;37.76381801764827
4156;09:05:17.573559;20.02.2023;49.191467354164374;18.76278771503109;377.4389020560899;-0.05808639364481888;0.008152308848694228;-9.81;0.0;0.0;2.1471713296250527e-12;-1.4322255357897289;17.45214173576085;37.76381766845095
4157;09:05:17.673559;20.02.2023;49.191468930602326;18.76277318102935;377.4389020560899;0.07940522466032465;-0.011144364024201584;-9.81;0.0;0.0;1.1501910535116622e-12;-1.4322246398500533;17.45214133771619;37.76381731662591
4158;09:05:17.773559;20.02.2023;49.19147054946297;18.76275825589217;377.4389020560899;0.28617446717270784;-0.040164012509848517;-9.81;0.0;0.0;-8.593126210598712e-13;-1.432223719798696;17.45214092896033;37.763816955332054
4159;09:05:17.873559;20.02.2023;49.19147217342242;18.762743283727364;377.4389020560899;0.03440715669324018;-0.004828975434141695;-9.81;0.0;0.0;4.04121180963557e-13;-1.432222796847961;17.452140518917524;37.76381659289913
4160;09:05:17.973559;20.02.2023;49.19147382183519;18.762728086095166;377.4389020560899;0.16496299737930845;-0.023152225828749623;-9.81;0.0;0.0;-1.9984014443252818e-14;-1.4322218599980228;17.45214010270075;37.763816225007716
4161;09:05:18.073559;20.02.2023;49.19147548567826;18.762712746182455;377.4389020560899;0.10409910663389878;-0.014610100832597051;-9.81;0.0;0.0;2.7977620220553945e-13;-1.4322209143768716;17.45213968258831;37.76381585367144
4162;09:05:18.173559;20.02.2023;49.19147716400615;18.76269727270602;377.4389020560899;0.09772142605289312;-0.013715006154269552;-9.81;0.0;0.0;-2.666755705149626e-12;-1.432219960521847;17.452139258818992;37.76381547910131
4163;09:05:18.273559;20.02.2023;49.19147884221342;18.7626818003214;377.4389020560899;-0.0007995937022070734;0.0001122213724222603;-9.81;0.0;0.0;8.326672684688674e-13;-1.432219006733707;17.45213883508059;37.76381510455686
4164;09:05:18.373559;20.02.2023;49.191480560652906;18.762665956991373;377.4389020560899;0.2714021828991458;-0.038090752039673846;-9.81;0.0;0.0;2.753353101070388e-13;-1.4322180300783827;17.452138401184197;37.763814721032226
4165;09:05:18.473559;20.02.2023;49.19148227258383;18.762650173646716;377.4389020560899;-0.04388921252370945;0.0061597629525269385;-9.81;0.0;0.0;-8.504308368628699e-13;-1.4322170571203992;17.45213796893165;37.76381433895897
4166;09:05:18.573559;20.02.2023;49.191483999260655;18.762634254329164;377.4389020560899;0.09948402778498085;-0.013962383772254889;-9.81;0.0;0.0;-2.220446049250313e-14;-1.4322160757799893;17.452137532956318;37.76381395359348
4167;09:05:18.673559;20.02.2023;49.19148571436565;18.76261844167855;377.4389020560899;-0.0780438740401887;0.010953301195020358;-9.81;0.0;0.0;1.4521717162097048e-12;-1.432215101014586;17.452137099903275;37.76381357080942
4168;09:05:18.773559;20.02.2023;49.19148744573239;18.76260247907904;377.4389020560899;0.10970958307618761;-0.015397519948776356;-9.81;0.0;0.0;5.551115123125783e-13;-1.4322141170052018;17.452136662744724;37.76381318439476
4169;09:05:18.873559;20.02.2023;49.19148916080873;18.76258666665018;377.4389020560899;-0.10987343568238075;0.015420516333428655;-9.81;0.0;0.0;-2.3514523661560816e-12;-1.4322131422526052;17.452136229699846;37.76381280161471
4170;09:05:18.973559;20.02.2023;49.19149091667181;18.76257047815944;377.4389020560899;0.2751455149499825;-0.03861612118529788;-9.81;0.0;0.0;-4.685141163918161e-13;-1.432212144317339;17.452135786357097;37.76381240973036
4171;09:05:19.073559;20.02.2023;49.19149269749156;18.762554059553914;377.4389020560899;0.16836302221451047;-0.023629412495204682;-9.81;0.0;0.0;7.327471962526033e-13;-1.4322111321962416;17.45213533671343;37.76381201227476
4172;09:05:19.173559;20.02.2023;49.19149446052039;18.762537804952576;377.4389020560899;-0.11999478741524733;0.016841027749529894;-9.81;0.0;0.0;1.5987211554602254e-13;-1.432210130184691;17.452134891562373;37.76381161878864
4173;09:05:19.273559;20.02.2023;49.191496242600685;18.762521374679807;377.4389020560899;0.12852942974727907;-0.018038847683562946;-9.81;0.0;0.0;-9.903189379656396e-13;-1.432209117343446;17.45213444160143;37.76381122104913
4174;09:05:19.373559;20.02.2023;49.191498009117765;18.762505087873077;377.4389020560899;-0.10496800601738701;0.01473204911838533;-9.81;0.0;0.0;5.972999872483342e-13;-1.4322081133456834;17.452133995570584;37.76381082678187
4175;09:05:19.473559;20.02.2023;49.19149978880878;18.762488679583658;377.4389020560899;0.08888213451450704;-0.012474429315136024;-9.81;0.0;0.0;5.440092820663267e-13;-1.4322071018586744;17.452133546213943;37.76381042957305
4176;09:05:19.573559;20.02.2023;49.19150158654231;18.762472104923756;377.4389020560899;0.12172433620553097;-0.017083766453424985;-9.81;0.0;0.0;1.9984014443252818e-12;-1.4322060801153051;17.45213309230223;37.76381002833602
4177;09:05:19.673559;20.02.2023;49.191503383614304;18.762455536340127;377.4389020560899;-0.004446594868846125;0.0006240706716535197;-9.81;0.0;0.0;-2.9842794901924208e-12;-1.4322050587460358;17.452132638558048;37.76380962724537
4178;09:05:19.773559;20.02.2023;49.191505168769076;18.76243907760747;377.4389020560899;-0.08037348254793153;0.011280257076767698;-9.81;0.0;0.0;1.9539925233402755e-12;-1.4322040441480572;17.452132187823377;37.763809228813166
4179;09:05:19.873559;20.02.2023;49.19150696869322;18.762422482681433;377.4389020560899;0.09964518930312871;-0.013985002468098098;-9.81;0.0;0.0;-9.592326932761353e-13;-1.4322030211539676;17.452131733360066;37.76380882708325
4180;09:05:19.973559;20.02.2023;49.19150877034695;18.762405871785628;377.4389020560899;0.011683418043798369;-0.0016397442899254743;-9.81;0.0;0.0;-3.5083047578154947e-13;-1.432201997174945;17.452131278460573;37.76380842496601
4181;09:05:20.073559;20.02.2023;49.19151058217312;18.762389167078485;377.4389020560899;0.06863628694525706;-0.009632965214311468;-9.81;0.0;0.0;2.2359891715950653e-12;-1.432200967412442;17.45213082099316;37.763808020576946
4182;09:05:20.173559;20.02.2023;49.191512749785375;18.76237245626182;377.4389020560899;0.013952412416595925;-0.3954636261945973;-9.81;0.0;0.0;0.31385616574363784;-1.4321999363693023;17.452130206287542;37.7638077937617
4183;09:05:20.273559;20.02.2023;49.19151489194295;18.762355941663433;377.4389020560899;-0.14366466764939867;0.02486378127295316;-9.81;0.0;0.0;2.6201263381153694e-13;-1.4321989174321712;17.452129598800937;37.76380756960888
4184;09:05:20.373559;20.02.2023;49.191517053743254;18.762339275613012;377.4389020560899;0.11088639549744578;-0.019190905661808446;-9.81;0.0;0.0;-5.195843755245733e-13;-1.432197889150084;17.452128985744388;37.76380734339957
4185;09:05:20.473559;20.02.2023;49.191519179080515;18.762322890648974;377.4389020560899;-0.20580183977876687;0.03561774800689414;-9.81;0.0;0.0;-9.237055564881302e-13;-1.4321968782103243;17.452128383028708;37.763807121004724
4186;09:05:20.573559;20.02.2023;49.19152131060119;18.762306457995457;377.4389020560899;0.03491539514027019;-0.006042743578017203;-9.81;0.0;0.0;5.373479439185758e-13;-1.4321958643276806;17.452127778559927;37.76380689796176
4187;09:05:20.673559;20.02.2023;49.191523431202214;18.762290109506168;377.4389020560899;-0.061622873135746596;0.010664957947748717;-9.81;0.0;0.0;1.325606291402437e-12;-1.432194855637433;17.45212717718827;37.76380667606046
4188;09:05:20.773559;20.02.2023;49.19152554467762;18.7622738159317;377.4389020560899;-0.040207562143942964;0.006958649242173886;-9.81;0.0;0.0;-1.5165646516379638e-12;-1.4321938503349174;17.45212657783774;37.76380645490371
4189;09:05:20.873559;20.02.2023;49.191527658396495;18.762257520461034;377.4389020560899;0.0013873068026812726;-0.0002400986510095393;-9.81;0.0;0.0;-3.3306690738754696e-13;-1.4321928449149375;17.45212597841859;37.763806233720494
4190;09:05:20.973559;20.02.2023;49.19152975993383;18.76224131888372;377.4389020560899;-0.0687461338671291;0.011897767654360075;-9.81;0.0;0.0;5.728750807065808e-13;-1.4321918452876472;17.45212538245439;37.763806013810914
4191;09:05:21.073559;20.02.2023;49.191531872822644;18.762225029774275;377.4389020560899;0.06408666575986718;-0.011091362031023708;-9.81;0.0;0.0;2.19824158875781e-13;-1.432190840259209;17.45212478327155;37.76380579271257
4192;09:05:21.173559;20.02.2023;49.19153396048262;18.762208935145242;377.4389020560899;-0.14239210319613535;0.024643540870497624;-9.81;0.0;0.0;-6.994405055138486e-13;-1.432189847229635;17.45212419124361;37.76380557425312
4193;09:05:21.273559;20.02.2023;49.19153602453685;18.76219302248435;377.4389020560899;-0.13323106703005405;0.02305805709641527;-9.81;0.0;0.0;2.0539125955565396e-12;-1.4321888654269395;17.45212360591032;37.763805358262964
4194;09:05:21.373559;20.02.2023;49.19153804553205;18.76217744176594;377.4389020560899;-0.2430364614457376;0.042061875878111235;-9.81;0.0;0.0;-2.886579864025407e-12;-1.432187904104484;17.45212303278832;37.7638051467776
4195;09:05:21.473559;20.02.2023;49.19154003424696;18.762162109893033;377.4389020560899;-0.18219600663285007;0.03153232963848735;-9.81;0.0;0.0;-2.4646951146678475e-13;-1.4321869581352515;17.45212246882087;37.763804938669374
4196;09:05:21.573559;20.02.2023;49.19154203229131;18.762146706078347;377.4389020560899;0.05267209265194304;-0.009115862740048731;-9.81;0.0;0.0;7.482903185973555e-13;-1.4321860077268231;17.45212190220812;37.7638047295839
4197;09:05:21.673559;20.02.2023;49.19154402563033;18.762131338522135;377.4389020560899;-0.026547962146231792;0.00459460725345115;-9.81;0.0;0.0;-2.0872192862952943e-13;-1.4321850595551064;17.45212133693013;37.76380452098999
4198;09:05:21.773559;20.02.2023;49.19154601034658;18.762116037425876;377.4389020560899;-0.04866030554399626;0.008421550082679877;-9.81;0.0;0.0;1.425526363618701e-12;-1.4321841154835235;17.452120774097786;37.7638043132974
4199;09:05:21.873559;20.02.2023;49.19154800940289;18.762100625758418;377.4389020560899;0.08095504523841546;-0.01401074161576153;-9.81;0.0;0.0;5.81756864903582e-13;-1.4321831645893222;17.452120207199226;37.76380410410327
4200;09:05:21.973559;20.02.2023;49.19155000411774;18.76208524754424;377.4389020560899;-0.024494100120287424;0.004239149109055058;-9.81;0.0;0.0;-1.1679546219056647e-12;-1.432182215758756;17.45211964153224;37.76380389536259
4201;09:05:22.073559;20.02.2023;49.191551995481234;18.762069895150344;377.4389020560899;-0.018905512889869993;0.003271942538396828;-9.81;0.0;0.0;1.538769112130467e-12;-1.432181268520871;17.452119076816;37.76380368697167
4202;09:05:22.173559;20.02.2023;49.19155395518408;18.762054786827214;377.4389020560899;-0.17869999812171058;0.030927281839528618;-9.81;0.0;0.0;-2.446931546273845e-12;-1.432180336341668;17.45211852107858;37.76380348189307
4203;09:05:22.273559;20.02.2023;49.191555893014524;18.76203984711318;377.4389020560899;-0.12344986755301396;0.021365242792360323;-9.81;0.0;0.0;1.5765166949677223e-12;-1.4321794145651985;17.45211797154413;37.76380327910257
4204;09:05:22.373559;20.02.2023;49.19155782621748;18.762024943058762;377.4389020560899;-0.02610943245870923;0.0045187117224849615;-9.81;0.0;0.0;-2.1027624086400465e-12;-1.432178494988525;17.45211742332233;37.76380307679539
4205;09:05:22.473559;20.02.2023;49.19155977901863;18.76200988789553;377.4389020560899;0.11063510558347757;-0.019147415375997026;-9.81;0.0;0.0;2.4136248555350903e-12;-1.4321775660880693;17.452116869543218;37.76380287243642
4206;09:05:22.573559;20.02.2023;49.19156169439737;18.761995121225333;377.4389020560899;-0.21122415123257457;0.036556177533006794;-9.81;0.0;0.0;7.860379014346108e-13;-1.432176654987185;17.452116326376746;37.76380267199287
4207;09:05:22.673559;20.02.2023;49.19156361192952;18.761980337937633;377.4389020560899;0.012165848975578592;-0.0021055212313352886;-9.81;0.0;0.0;-1.7430501486614958e-12;-1.4321757428606179;17.45211578260001;37.763802471323075
4208;09:05:22.773559;20.02.2023;49.19156550432025;18.76196574846332;377.4389020560899;-0.14190337591949098;0.024558957734591963;-9.81;0.0;0.0;7.394085344003543e-13;-1.4321748426919252;17.45211524595326;37.76380227328355
4209;09:05:22.873559;20.02.2023;49.191567426491126;18.761950929381783;377.4389020560899;0.16810854968193156;-0.02909423922940646;-9.81;0.0;0.0;-2.0117241206207837e-12;-1.432173928356106;17.452114700861763;37.76380207212666
4210;09:05:22.973559;20.02.2023;49.191569340193915;18.761936175569794;377.4389020560899;-0.047788627714091675;0.00827069039492368;-9.81;0.0;0.0;2.4935609133081016e-12;-1.4321730180470265;17.452114158172012;37.763801871855144
4211;09:05:23.073559;20.02.2023;49.19157124877122;18.761921461257415;377.4389020560899;-0.028920888557951007;0.0050052852875365145;-9.81;0.0;0.0;-2.0028423364237824e-12;-1.4321721101746858;17.452113616936103;37.76380167211912
4212;09:05:23.173559;20.02.2023;49.1915731880301;18.761906510387266;377.4389020560899;0.17319741111935502;-0.02997495917105103;-9.81;0.0;0.0;6.794564910705958e-13;-1.432171187706346;17.45211306699989;37.76380146917138
4213;09:05:23.273559;20.02.2023;49.19157515731261;18.761891328031087;377.4389020560899;0.1694840428766031;-0.029332293320884214;-9.81;0.0;0.0;3.9968028886505635e-14;-1.4321702509549206;17.45211250854987;37.76380126308072
4214;09:05:23.373559;20.02.2023;49.19157712077055;18.761876190563406;377.4389020560899;-0.032866461986454196;0.005688138464506036;-9.81;0.0;0.0;2.0095036745715333e-12;-1.4321693169727046;17.452111951751984;37.76380105759875
4215;09:05:23.473559;20.02.2023;49.19157908648082;18.761861035714603;377.4389020560899;0.012724892120115102;-0.0022022738058922586;-9.81;0.0;0.0;-3.6259883984257613e-12;-1.4321683819176672;17.45211139431581;37.76380085188018
4216;09:05:23.573559;20.02.2023;49.19158103013035;18.761846050929122;377.4389020560899;-0.12451447552708704;0.021549492547305732;-9.81;0.0;0.0;3.086420008457935e-13;-1.4321674573551466;17.45211084313594;37.763800648469434
4217;09:05:23.673559;20.02.2023;49.19158298259799;18.761830965628633;377.4389020560899;0.07347968804578564;-0.008046984410675551;-9.81;0.0;0.0;-0.0041051208895726;-1.4321665266011707;17.452110290125187;37.76380044158305
4218;09:05:23.773559;20.02.2023;49.19158492168536;18.76181598369163;377.4389020560899;-0.07567880751548546;0.013065039086325336;-9.81;0.0;0.0;-2.6778579353958776e-12;-1.4321656022242581;17.452109740904593;37.76380023611357
4219;09:05:23.873559;20.02.2023;49.19158686306234;18.761800984048158;377.4389020560899;0.012962993035099029;-0.0022379053824900276;-9.81;0.0;0.0;3.352873534367973e-13;-1.432164676754469;17.45210919103589;37.763800030400624
4220;09:05:23.973559;20.02.2023;49.191588779189765;18.76178617947418;377.4389020560899;-0.14282165466031746;0.024656446920477915;-9.81;0.0;0.0;1.3322676295501878e-13;-1.4321637633199695;17.452108648319122;37.763799827362284
4221;09:05:24.073559;20.02.2023;49.191590672655636;18.761771549974558;377.4389020560899;-0.12818211741639157;0.022129106274175196;-9.81;0.0;0.0;-1.4432899320127035e-12;-1.432162860687084;17.452108112021275;37.76379962672441
4222;09:05:24.173559;20.02.2023;49.19159255359883;18.761757017213696;377.4389020560899;-0.07082841988236112;0.012227677794689308;-9.81;0.0;0.0;2.2781776465308212e-12;-1.4321619640225554;17.452107579270685;37.7637994274127
4223;09:05:24.273559;20.02.2023;49.19159440451923;18.76174271640359;377.4389020560899;-0.16982430482659114;0.02931813083753171;-9.81;0.0;0.0;6.283862319378386e-13;-1.4321610816689128;17.452107055023927;37.76379923128143
4224;09:05:24.373559;20.02.2023;49.19159624866751;18.76172846790247;377.4389020560899;-0.038298971427273405;0.0066118583932629075;-9.81;0.0;0.0;-1.127986593019159e-12;-1.4321602025423528;17.45210653269564;37.7637990358671
4225;09:05:24.473559;20.02.2023;49.19159808459765;18.761714282882757;377.4389020560899;-0.04647888893100949;0.008024023111732396;-9.81;0.0;0.0;9.947598300641403e-13;-1.4321593273322102;17.45210601269533;37.763798841322725
4226;09:05:24.573559;20.02.2023;49.19159994742121;18.761699890060523;377.4389020560899;0.1521424869500296;-0.026265576902570125;-9.81;0.0;0.0;-2.7178259642823832e-12;-1.4321584393003666;17.452105485078196;37.763798643927814
4227;09:05:24.673559;20.02.2023;49.19160175663548;18.761685911428046;377.4389020560899;-0.3032510752821521;0.05235266360031685;-9.81;0.0;0.0;5.417888360170764e-13;-1.4321575768235308;17.452104972645444;37.763798452212875
4228;09:05:24.773559;20.02.2023;49.191603587868286;18.76167176265823;377.4389020560899;0.12456581347132181;-0.021504794740451968;-9.81;0.0;0.0;7.815970093361102e-13;-1.432156703848921;17.452104453976595;37.763798258163945
4229;09:05:24.873559;20.02.2023;49.191605404192366;18.761657729064254;377.4389020560899;-0.08432709294311551;0.014558061913337663;-9.81;0.0;0.0;2.2093438190040615e-12;-1.4321558379802781;17.45210393953072;37.763798065694104
4230;09:05:24.973559;20.02.2023;49.191607217241845;18.761643720756894;377.4389020560899;-0.018514421834120314;0.003196293029247251;-9.81;0.0;0.0;-2.1516122217235534e-12;-1.4321549736714625;17.45210342601268;37.76379787357044
4231;09:05:25.073559;20.02.2023;49.19160903532393;18.761629673551592;377.4389020560899;0.02847848656745084;-0.0049164693834139;-9.81;0.0;0.0;1.9761969838327786e-12;-1.432154106962302;17.45210291106953;37.763797680912816
4232;09:05:25.173559;20.02.2023;49.191610802034255;18.761616023250657;377.4389020560899;-0.2905953804434147;0.05016780956837662;-9.81;0.0;0.0;-1.2589929099249275e-12;-1.432153264741708;17.45210241067691;37.76379749369813
4233;09:05:25.273559;20.02.2023;49.191612540549414;18.76160259078353;377.4389020560899;-0.1594883250938122;0.027533747816213528;-9.81;0.0;0.0;-8.881784197001252e-13;-1.432152435961091;17.452101918270483;37.76379730947052
4234;09:05:25.373559;20.02.2023;49.19161425862353;18.761589316239434;377.4389020560899;-0.11562445624114166;0.019961176579275142;-9.81;0.0;0.0;-3.9523939676655573e-13;-1.4321516169239816;17.452101431653887;37.76379712740832
4235;09:05:25.473559;20.02.2023;49.191615960181345;18.761576169294475;377.4389020560899;-0.09342271806743184;0.016128312577493368;-9.81;0.0;0.0;1.2145839889399213e-12;-1.4321508057594072;17.4521009497156;37.76379694709572
4236;09:05:25.573559;20.02.2023;49.19161765204526;18.76156312180879;377.4389020560899;-0.07273504599994911;0.009036037139911614;-9.81;0.0;0.0;0.003579188197349037;-1.4321500007230579;17.452100470017317;37.76379676973823
4237;09:05:25.673559;20.02.2023;49.19161931919198;18.7615502649276;377.4389020560899;-0.1395533001630267;0.02414454315308174;-9.81;0.0;0.0;3.128608483393691e-12;-1.432149207446805;17.452099997327466;37.76379659497126
4238;09:05:25.773559;20.02.2023;49.19162099268297;18.76153735910802;377.4389020560899;0.03583000783117571;-0.006199059207087631;-9.81;0.0;0.0;-1.2656542480726785e-13;-1.432148411150732;17.452099522839045;37.76379641953855
4239;09:05:25.873559;20.02.2023;49.19162265538302;18.761524536495312;377.4389020560899;-0.06092122671890918;0.010540167704633606;-9.81;0.0;0.0;-1.0547118733938987e-12;-1.432147619988275;17.452099051410514;37.763796245236435
4240;09:05:25.973559;20.02.2023;49.191624279259436;18.7615120132761;377.4389020560899;-0.21920399520929607;0.037925153439409644;-9.81;0.0;0.0;1.0880185641326534e-12;-1.4321468472982857;17.452098590989955;37.763796075003576
4241;09:05:26.073559;20.02.2023;49.19162586147428;18.761499811337135;377.4389020560899;-0.23522851569037134;0.04069760472369024;-9.81;0.0;0.0;-3.943512183468556e-12;-1.4321460944312079;17.45209814238201;37.76379590913765
4242;09:05:26.173559;20.02.2023;49.19162744558959;18.761487594731;377.4389020560899;0.010738114960408579;-0.0018578341016763733;-9.81;0.0;0.0;1.716404796070492e-12;-1.4321453406588909;17.45209769323551;37.763795743071796
4243;09:05:26.273559;20.02.2023;49.19162902221873;18.76147543584717;377.4389020560899;-0.04226241399112588;0.007311949464255284;-9.81;0.0;0.0;1.376676550535194e-13;-1.432144590447813;17.452097246211796;37.76379557779028
4244;09:05:26.373559;20.02.2023;49.19163061751031;18.761463133028727;377.4389020560899;0.10538230004674873;-0.018232513943254935;-9.81;0.0;0.0;-4.75175454539567e-13;-1.4321438313556107;17.45209679389691;37.76379541055173
4245;09:05:26.473559;20.02.2023;49.19163222253393;18.76145075514619;377.4389020560899;0.05495818410415713;-0.009508483469525387;-9.81;0.0;0.0;3.2729374765949615e-12;-1.4321430676316314;17.452096338822997;37.76379524229227
4246;09:05:26.573559;20.02.2023;49.19163383418818;18.761438326117474;377.4389020560899;0.03744648436763466;-0.00647873075512638;-9.81;0.0;0.0;-1.1324274851176597e-12;-1.43214230075162;17.45209588186932;37.76379507333719
4247;09:05:26.673559;20.02.2023;49.19163542908015;18.76142602634781;377.4389020560899;-0.09463860431674195;0.016373714295568078;-9.81;0.0;0.0;1.2367884494324244e-12;-1.4321415418467174;17.452095429668493;37.76379490613879
4248;09:05:26.773559;20.02.2023;49.19163702394611;18.76141372676799;377.4389020560899;-0.00013957645216215793;2.414854875116075e-05;-9.81;0.0;0.0;-3.1086244689504383e-13;-1.4321407829532602;17.452094977475312;37.76379473894247
4249;09:05:26.873559;20.02.2023;49.19163860358563;18.761401544603466;377.4389020560899;-0.08596708703218665;0.01487342857652648;-9.81;0.0;0.0;-1.9961809982760315e-12;-1.43214003130415;17.45209452959954;37.763794573341826
4250;09:05:26.973559;20.02.2023;49.19164016859592;18.761389475248855;377.4389020560899;-0.08259520436436839;0.01429004884645083;-9.81;0.0;0.0;-2.2648549702353193e-13;-1.4321392866152443;17.452094085871853;37.76379440927429
4251;09:05:27.073559;20.02.2023;49.19164170158779;18.76137765281005;377.4389020560899;-0.18078183597100095;0.03127761819173018;-9.81;0.0;0.0;-1.609823385706477e-12;-1.432138557160988;17.452093651222558;37.76379424856286
4252;09:05:27.173559;20.02.2023;49.19164323293367;18.761365843054982;377.4389020560899;-0.009287026380063115;0.001606776829607566;-9.81;0.0;0.0;2.091660178393795e-12;-1.4321378284890822;17.4520932170402;37.76379408802344
4253;09:05:27.273559;20.02.2023;49.191644763945924;18.76135403586298;377.4389020560899;-0.0018770995517093376;0.00032476273277629416;-9.81;0.0;0.0;-1.7763568394002505e-13;-1.432137099975071;17.452092782952647;37.76379392751839
4254;09:05:27.373559;20.02.2023;49.191646261636045;18.76134248564191;377.4389020560899;-0.1881437182144041;0.032551319948021525;-9.81;0.0;0.0;2.240430063693566e-12;-1.4321363873161492;17.45209235831315;37.7637937705063
4255;09:05:27.473559;20.02.2023;49.191647726007716;18.761331192364302;377.4389020560899;-0.1881235613616652;0.03254783254929796;-9.81;0.0;0.0;-1.687538997430238e-12;-1.4321356905106406;17.452091943120625;37.763793616986575
4256;09:05:27.573559;20.02.2023;49.19164915910562;18.761320140261965;377.4389020560899;-0.17657873395640844;0.030550426660971054;-9.81;0.0;0.0;-1.0014211682118912e-12;-1.4321350085856481;17.452091536795322;37.7637934667451
4257;09:05:27.673559;20.02.2023;49.1916505444752;18.761309456233835;377.4389020560899;-0.26948868942336135;0.04662506213359641;-9.81;0.0;0.0;-1.7208456881689926e-12;-1.4321343493709686;17.45209114400259;37.76379332150677
4258;09:05:27.773559;20.02.2023;49.19165191144772;18.76129891407659;377.4389020560899;-0.10387223685621488;0.017971253293560255;-9.81;0.0;0.0;2.6623148130511254e-12;-1.4321336989096556;17.452090756426166;37.76379317819678
4259;09:05:27.873559;20.02.2023;49.19165325887948;18.76128854489231;377.4389020560899;-0.12656658413438984;0.01869970091235616;-9.81;0.0;0.0;0.004090788307404836;-1.432133059113398;17.452090373931586;37.763793038683744
4260;09:05:27.973559;20.02.2023;49.1916546182258;18.761278084011444;377.4389020560899;0.06713649740045984;-0.011644272668284536;-9.81;0.0;0.0;-2.3092638912203256e-12;-1.4321324136591136;17.452089988055018;37.763792897936646
